,Color,Year of car manufacture,Length,price,Width,Brand Name,Transmission type,Seats,Body type,city,Car model,kilometer driven,Insurance Validity_value,Fuel type,Number of previous owners,Engine Displacement_value(cc)
3497,Black,2014,4940mm,2700000.0,2075mm,Mercedes-Benz,Automatic,4.0,Sedan,Delhi,Mercedes-Benz CLS-Class,37000,Comprehensive,Petrol,1,3498
3498,White,2015,3825mm,366000.0,1665mm,Nissan,Automatic,5.0,Hatchback,Delhi,Nissan Micra,52123,Comprehensive,Petrol,2,1198
3499,White,2016,5130mm,4950000.0,2141mm,Mercedes-Benz,Automatic,7.0,SUV,Delhi,Mercedes-Benz GLS,66000,Comprehensive,Diesel,2,2987
3500,White,2015,3765mm,447000.0,1660mm,Hyundai,Manual,5.0,Hatchback,Delhi,Hyundai Grand i10,23690,Third Party insurance,Petrol,1,1197
3501,Silver,2016,3445,262000.0,1515,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Alto 800,70879,Zero Dep,Petrol,1,796
3502,White,2012,3970mm,265000.0,1682mm,Volkswagen,Manual,5.0,Hatchback,Delhi,Volkswagen Polo,42000,Comprehensive,Petrol,1,1198
3503,Black,2018,4731mm,3875000.0,2175mm,Jaguar,Automatic,5.0,SUV,Delhi,Jaguar F-Pace,56000,Comprehensive,Diesel,2,1999
3504,White,2017,4440mm,761000.0,1695mm,Honda,Manual,5.0,Sedan,Delhi,Honda City,12651,Comprehensive,Petrol,2,1497
3505,Red,2016,3990mm,430000.0,1680mm,Honda,Manual,5.0,Sedan,Delhi,Honda Amaze,61000,Comprehensive,Petrol,1,1198
3506,Silver,2018,3695mm,401000.0,1655,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Celerio,98705,Comprehensive,Cng,1,998
3507,White,2020,5115mm,2950000.0,1985,Kia,Automatic,7.0,MUV,Delhi,Kia Carnival,62000,Comprehensive,Diesel,1,2199
3508,Silver,2014,3990mm,380000.0,1680mm,Honda,Manual,5.0,Sedan,Delhi,Honda Amaze,28000,Comprehensive,Petrol,1,1198
3509,White,2020,3995mm,825000.0,1745mm,Mahindra,Manual,7.0,SUV,Delhi,Mahindra Bolero Power Plus,36000,Comprehensive,Diesel,1,1493
3510,Silver,2017,3995mm,635000.0,1735mm,Maruti,Manual,5.0,Sedan,Delhi,Maruti Swift Dzire,32000,Comprehensive,Diesel,1,1248
3511,Blue,2017,4439mm,2250000.0,1821mm,BMW,Automatic,5.0,SUV,Delhi,BMW X1,38000,Third Party insurance,Diesel,1,1995
3512,White,2017,3545mm,340000.0,1490mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Alto K10,33000,Comprehensive,Petrol,1,998
3513,Silver,2018,4440mm,950000.0,1729mm,Hyundai,Automatic,5.0,Sedan,Delhi,Hyundai Verna,68045,Third Party insurance,Diesel,1,1582
3515,White,2023,4658mm,7200000.0,1890mm,Mercedes-Benz,Automatic,5.0,SUV,Delhi,Mercedes-Benz GLC,4000,Comprehensive,Diesel,1,1950
3516,Silver,2018,3599mm,392000.0,1495mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Wagon R,19765,Zero Dep,Petrol,1,998
3517,White,2021,3995mm,1205000.0,1821mm,Mahindra,Manual,5.0,SUV,Delhi,Mahindra XUV300,7076,Third Party insurance,Petrol,1,1197
3518,Silver,2017,4440mm,743000.0,1695mm,Honda,Manual,5.0,Sedan,Delhi,Honda City,30560,Zero Dep,Petrol,1,1497
3519,Grey,2020,4691mm,3375000.0,2075mm,Jaguar,Automatic,5.0,Sedan,Delhi,Jaguar XE,5000,Comprehensive,Diesel,1,1999
3520,White,2018,3695mm,484999.99999999994,1600mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Celerio,47944,Third Party insurance,Cng,1,998
3521,White,2016,4270mm,878999.9999999999,1780mm,Hyundai,Automatic,5.0,SUV,Delhi,Hyundai Creta,78550,Comprehensive,Petrol,1,1591
3522,White,2017,4475mm,1050000.0,1850mm,Hyundai,Automatic,5.0,SUV,Delhi,Hyundai Tucson,65000,Third Party insurance,Petrol,1,1999
3523,Grey,2022,4315mm,1980000.0,1800mm,Kia,Automatic,5.0,SUV,Delhi,Kia Seltos,32000,Comprehensive,Diesel,1,1493
3524,Silver,2017,3995mm,462000.0,1695mm,Honda,Manual,5.0,Sedan,Delhi,Honda Amaze,58996,Comprehensive,Petrol,2,1199
3525,Silver,2018,4795mm,2650000.0,2075mm,Jaguar,Automatic,5.0,Sedan,Delhi,Jaguar XE,34000,Comprehensive,Diesel,2,1999
3526,White,2015,3985mm,509000.0,1734mm,Hyundai,Manual,5.0,Hatchback,Delhi,Hyundai i20,59537,Third Party insurance,Petrol,2,1197
3527,White,2022,3655 mm,530000.0,1620 mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Wagon R,9314,Comprehensive,Petrol,1,998
3528,Gray,2019,4384 mm,700000.0,1813 mm,Nissan,Manual,5.0,SUV,Delhi,Nissan Kicks,60000,Third Party insurance,Petrol,2,1498
3529,White,2014,3995mm,310000.0,1695mm,Honda,Manual,5.0,Sedan,Delhi,Honda Amaze,41684,Third Party insurance,Petrol,1,1199
3530,White,2011,"4,586 mm",700000.0,"1,772 mm",Audi,Automatic,5.0,Sedan,Delhi,Audi A4,70000,Third Party insurance,Petrol,3,1781
3531,White,2016,3884mm,440000.00000000006,1695mm,Toyota,Manual,5.0,Hatchback,Delhi,Toyota Etios Liva,51607,Comprehensive,Petrol,1,1197
3532,White,2015,3995mm,400000.0,1706mm,Tata,Manual,5.0,Sedan,Delhi,Tata Zest,90000,Third Party insurance,Diesel,1,1248
3533,White,2020,5115mm,3050000.0,1985,Kia,Automatic,7.0,MUV,Delhi,Kia Carnival,30000,Third Party insurance,Diesel,1,2199
3534,Red,2022,3985mm,1575000.0,1855mm,Mahindra,Manual,4.0,SUV,Delhi,Mahindra Thar,40000,Third Party insurance,Diesel,1,2184
3535,Black,2020,4658mm,4995000.0,1890mm,Mercedes-Benz,Automatic,5.0,SUV,Delhi,Mercedes-Benz GLC,35000,Comprehensive,Diesel,1,1950
3536,Silver,2013,3845mm,360000.0,1735,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Swift,97672,Comprehensive,Petrol,1,1197
3537,Others,2014,4375mm,360000.0,1700mm,Hyundai,Manual,5.0,Sedan,Delhi,Hyundai Verna,90000,Third Party insurance,Petrol,3,1591
3538,Silver,2015,3780mm,344000.0,1665mm,Nissan,Manual,5.0,Hatchback,Delhi,Nissan Micra,68740,Comprehensive,Petrol,2,1198
3539,White,2018,4686mm,3565000.0,2020mm,Mercedes-Benz,Automatic,5.0,Sedan,Delhi,Mercedes-Benz C-Class,37000,Comprehensive,Petrol,1,1991
3540,Others,2017,4490mm,600000.0,1730mm,Maruti,Manual,5.0,Sedan,Delhi,Maruti Ciaz,40000,Third Party insurance,Diesel,1,1248
3541,Silver,2015,3990mm,340000.0,1680mm,Honda,Manual,5.0,Sedan,Delhi,Honda Amaze,86245,Third Party insurance,Petrol,2,1198
3542,Others,2016,3971mm,675000.0,1682mm,Volkswagen,Automatic,5.0,Hatchback,Delhi,Volkswagen Polo,40000,Third Party insurance,Petrol,2,1197
3543,Blue,2020,4824mm,4375000.0,1828mm,BMW,Automatic,5.0,Sedan,Delhi,BMW 3 Series GT,15000,Comprehensive,Petrol,2,1998
3544,White,2016,3445mm,294000.0,1515mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Alto 800,60896,Comprehensive,Petrol,2,796
3545,Others,2013,4440mm,375000.0,1695mm,Honda,Manual,5.0,Sedan,Delhi,Honda City,60000,Third Party insurance,Petrol,1,1497
3546,Silver,2021,3995mm,801000.0,1735,Maruti,Automatic,5.0,Sedan,Delhi,Maruti Swift Dzire,18340,Comprehensive,Petrol,2,1197
3547,Blue,2022,4405mm,2900000.0,1818mm,Jeep,Automatic,5.0,SUV,Delhi,Jeep Compass,20000,Third Party insurance,Diesel,1,1956
3548,Others,2017,4270mm,800000.0,1780mm,Hyundai,Automatic,5.0,SUV,Delhi,Hyundai Creta,70000,Third Party insurance,Diesel,2,1582
3549,Silver,2015,3655 mm,313000.0,1620 mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Wagon R,75000,Comprehensive,Cng,1,998
3550,Others,2017,3999mm,509999.99999999994,1734mm,Honda,Manual,5.0,SUV,Delhi,Honda WR-V,40000,Third Party insurance,Petrol,1,1199
3551,White,2014,4388mm,1125000.0,2019mm,Audi,Automatic,5.0,SUV,Delhi,Audi Q3,57000,Third Party insurance,Diesel,2,1968
3552,Grey,2016,3995mm,455000.0,1745mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Baleno,48000,Comprehensive,Petrol,1,1197
3553,Others,2011,4420 mm,300000.0,1695 mm,Honda,Manual,5.0,Sedan,Delhi,Honda City,120000,Third Party insurance,Petrol,1,1497
3554,White,2017,3998mm,725000.0,1765mm,Ford,Automatic,5.0,SUV,Delhi,Ford Ecosport,25000,Comprehensive,Petrol,1,1496
3555,Black,2021,4735,2325000.0,1830,Toyota,Automatic,7.0,MUV,Delhi,Toyota Innova Crysta,29000,Third Party insurance,Diesel,1,2393
3556,Maroon,2019,3886mm,515000.00000000006,1695mm,Ford,Manual,5.0,Hatchback,Delhi,Ford Figo,63176,Comprehensive,Diesel,1,1498
3557,Black,2021,4762mm,4000000.0,1847mm,Audi,Automatic,5.0,Sedan,Delhi,Audi A4,24000,Comprehensive,Petrol,1,1998
3558,Silver,2020,3731mm,418000.0,1579mm,Renault,Manual,5.0,Hatchback,Delhi,Renault KWID,22820,Comprehensive,Petrol,1,999
3559,White,2022,4371 mm,7600000.0,2100mm,Land Rover,Automatic,5.0,SUV,Delhi,Land Rover Range Rover Evoque,5000,Comprehensive,Diesel,1,1997
3560,Others,2009,3585mm,200000.0,1595mm,Hyundai,Manual,5.0,Hatchback,Delhi,Hyundai i10,30000,Third Party insurance,Petrol,1,1197
3561,Others,2017,3995mm,685000.0,1735mm,Maruti,Automatic,5.0,Sedan,Delhi,Maruti Swift Dzire,74538,Comprehensive,Petrol,1,1197
3562,Others,2019,4656 mm,3600000.0,1890 mm,Mercedes-Benz,Automatic,5.0,SUV,Delhi,Mercedes-Benz GLC,40000,Third Party insurance,Petrol,1,1991
3563,White,2018,3445,289000.0,1515,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Alto 800,45399,Comprehensive,Petrol,1,796
3564,Silver,2018,3995mm,610000.0,1682mm,Volkswagen,Manual,5.0,Sedan,Delhi,Volkswagen Ameo,24940,Third Party,Petrol,2,999
3565,White,2019,4270mm,1400000.0,1780mm,Hyundai,Automatic,5.0,SUV,Delhi,Hyundai Creta,22000,Comprehensive,Diesel,1,1582
3566,Silver,2014,3990mm,323000.0,1680mm,Honda,Manual,5.0,Sedan,Delhi,Honda Amaze,98681,Comprehensive,Petrol,1,1198
3567,Black,2023,4924mm,9500000.0,2157mm,Mercedes-Benz,Automatic,5.0,SUV,Delhi,Mercedes-Benz GLE,6000,Comprehensive,Diesel,1,1950
3568,White,2017,3995mm,525000.0,1745mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Baleno,40000,Comprehensive,Petrol,1,1197
3569,Brown,2018,3999mm,725000.0,1734mm,Honda,Manual,5.0,SUV,Delhi,Honda WR-V,58000,Comprehensive,Diesel,1,1498
3570,Silver,2015,3985mm,425000.0,1734mm,Hyundai,Manual,5.0,Hatchback,Delhi,Hyundai i20,75000,Comprehensive,Diesel,1,1396
3571,Others,2014,3999mm,350000.0,1765mm,Ford,Manual,5.0,SUV,Delhi,Ford Ecosport,76000,Comprehensive,Diesel,1,1498
3572,Silver,2017,3679mm,325000.0,1579mm,Renault,Automatic,5.0,Hatchback,Delhi,Renault KWID,60000,Comprehensive,Petrol,1,999
3573,Grey,2016,4440mm,675000.0,1695mm,Honda,Automatic,5.0,Sedan,Delhi,Honda City,58000,Comprehensive,Petrol,1,1497
3574,Silver,2013,4659mm,415000.00000000006,1778mm,Volkswagen,Manual,5.0,Sedan,Delhi,Volkswagen Jetta,80000,Comprehensive,Petrol,2,1390
3575,White,2018,4963 mm,3875000.0,2019 mm,Volvo,Automatic,5.0,Sedan,Delhi,Volvo S90,20000,Third Party insurance,Diesel,1,1969
3576,White,2017,3995mm,589000.0,1745mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Baleno,42841,Comprehensive,Petrol,1,1197
3577,Grey,2017,3995mm,650000.0,1790mm,Maruti,Manual,5.0,SUV,Delhi,Maruti Vitara Brezza,67000,Comprehensive,Diesel,1,1248
3578,Grey,2020,4445mm,1027000.0,1775mm,Maruti,Manual,6.0,MUV,Delhi,Maruti XL6,26000,Third Party insurance,Petrol,1,1462
3579,Grey,2017,3595mm,375000.0,1475mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Wagon R,40000,Third Party insurance,Petrol,1,998
3580,Others,2019,4585mm,1300000.0,1890mm,Mahindra,Manual,7.0,SUV,Delhi,Mahindra XUV500,60000,Third Party insurance,Diesel,1,2179
3581,White,2015,4375mm,902999.9999999999,1700mm,Hyundai,Manual,5.0,Sedan,Delhi,Hyundai Verna,37140,Comprehensive,Petrol,2,1591
3582,Others,2018,3695mm,350000.0,1600mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Celerio,120000,Third Party insurance,Cng,1,998
3583,White,2018,4795mm,2850000.0,1855mm,Toyota,Automatic,7.0,SUV,Delhi,Toyota Fortuner,74000,Third Party insurance,Diesel,1,2755
3584,Black,2021,3995mm,903999.9999999999,1775mm,Hyundai,Manual,5.0,Hatchback,Delhi,Hyundai i20,16430,Zero Dep,Petrol,1,1197
3585,Others,2022,3995,950000.0,1790,Toyota,Manual,5.0,SUV,Delhi,Toyota Urban cruiser,10000,Third Party insurance,Petrol,1,1462
3586,Silver,2017,4440mm,949000.0,1695mm,Honda,Automatic,5.0,Sedan,Delhi,Honda City,63054,Comprehensive,Petrol,1,1497
3587,White,2022,4869mm,3900000.0,1864mm,Skoda,Automatic,5.0,Sedan,Delhi,Skoda Superb,12000,Comprehensive,Petrol,1,1984
3588,Black,2022,5075mm,7400000.0,2065mm,Mercedes-Benz,Automatic,5.0,Sedan,Delhi,Mercedes-Benz E-Class,13000,Comprehensive,Diesel,1,1950
3589,White,2018,4270mm,1099000.0,1780mm,Hyundai,Automatic,5.0,SUV,Delhi,Hyundai Creta,32000,Comprehensive,Diesel,2,1582
3590,White,2022,4300mm,1511000.0,1790mm,Hyundai,Manual,5.0,SUV,Delhi,Hyundai Creta,3500,Comprehensive,Petrol,1,1497
3591,Maroon,2017,4143mm,6475000.0,2006mm,Mercedes-Benz,Automatic,2.0,Convertibles,Delhi,Mercedes-Benz SLC,7023,Third Party insurance,Petrol,1,2996
3592,Silver,2022,4924mm,9200000.0,2157mm,Mercedes-Benz,Automatic,5.0,SUV,Delhi,Mercedes-Benz GLE,5000,Comprehensive,Diesel,1,1950
3594,Blue,2020,4686mm,4250000.0,1810mm,Mercedes-Benz,Automatic,5.0,Sedan,Delhi,Mercedes-Benz C-Class,11000,Third Party insurance,Petrol,1,1950
3595,Silver,2017,3845mm,422000.0,1735,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Swift,50629,Third Party insurance,Petrol,1,1197
3596,Silver,2019,3995mm,678000.0,1745mm,Maruti,Automatic,5.0,Hatchback,Delhi,Maruti Baleno,63534,Zero Dep,Petrol,1,1197
3597,Grey,2018,3515mm,300000.0,1550mm,Hyundai,Manual,5.0,Hatchback,Delhi,Hyundai EON,52000,Comprehensive,Petrol,1,998
3598,Silver,2022,3445mm,496000.0,1515mm,Maruti,Manual,4.0,Hatchback,Delhi,Maruti Alto 800,33695,Zero Dep,Cng,1,796
3599,Silver,2015,3955mm,463000.0,1694mm,Honda,Automatic,5.0,Hatchback,Delhi,Honda Jazz,68744,Third Party,Petrol,1,1199
3600,Others,2013,4440mm,455000.0,1695mm,Honda,Manual,5.0,Sedan,Delhi,Honda City,70000,Third Party insurance,Petrol,1,1497
3601,Red,2020,3746mm,751000.0,1647mm,Tata,Automatic,5.0,Hatchback,Delhi,Tata Tiago,9540,Third Party,Petrol,1,1199
3602,Maroon,2017,4490mm,775000.0,1730mm,Maruti,Automatic,5.0,Sedan,Delhi,Maruti Ciaz,45000,Comprehensive,Petrol,1,1373
3603,Others,2019,3995mm,678000.0,1745mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Baleno,36861,Zero Dep,Petrol,1,1197
3604,White,2017,3998mm,550000.0,1765mm,Ford,Manual,5.0,SUV,Delhi,Ford Ecosport,68000,Comprehensive,Petrol,1,1496
3605,Silver,2014,3995mm,390000.0,1695mm,Maruti,Manual,5.0,Sedan,Delhi,Maruti Swift Dzire,68000,Comprehensive,Petrol,1,1197
3606,White,2015,3840mm,395000.0,1735mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Swift,38000,Comprehensive,Petrol,1,1197
3607,Grey,2017,3679mm,295000.0,1579mm,Renault,Manual,5.0,Hatchback,Delhi,Renault KWID,39000,Comprehensive,Petrol,1,999
3608,Blue,2017,3971mm,599000.0,1682mm,Volkswagen,Manual,5.0,Hatchback,Delhi,Volkswagen Polo,40000,Comprehensive,Petrol,1,1199
3609,White,2020,4720mm,1748999.9999999998,1835mm,MG,Automatic,6.0,SUV,Delhi,MG Hector Plus,18000,Comprehensive,Petrol,1,1451
3610,Blue,2019,3599mm,399000.0,1495mm,Maruti,Automatic,5.0,Hatchback,Delhi,Maruti Wagon R,60000,Comprehensive,Petrol,1,998
3611,Silver,2018,3995mm,449000.0,1695mm,Ford,Manual,5.0,Sedan,Delhi,Ford Aspire,40000,Comprehensive,Diesel,1,1498
3612,White,2018,3545mm,300000.0,1515mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Alto K10,68000,Comprehensive,Petrol,1,998
3613,Blue,2017,3700mm,449000.0,1690,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Ignis,40000,Comprehensive,Petrol,2,1197
3614,Grey,2014,3655 mm,295000.0,1620 mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Wagon R,37000,Comprehensive,Petrol,1,998
3615,Silver,2018,3995mm,649000.0,1735mm,Maruti,Automatic,5.0,Sedan,Delhi,Maruti Swift Dzire,21912,Zero Dep,Petrol,1,1197
3616,White,2013,3585mm,274000.0,1595mm,Hyundai,Manual,5.0,Hatchback,Delhi,Hyundai i10,74564,Third Party,Petrol,1,1197
3617,Grey,2019,3430mm,375000.0,1515mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Alto 800,48000,Comprehensive,Petrol,1,796
3618,White,2017,4440mm,801000.0,1695mm,Honda,Automatic,5.0,Sedan,Delhi,Honda City,96758,Comprehensive,Petrol,1,1497
3619,Silver,2018,3990mm,591000.0,1680mm,Honda,Manual,5.0,Sedan,Delhi,Honda Amaze,60341,Zero Dep,Diesel,1,1498
3620,White,2017,3840mm,434000.0,1735mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Swift,36973,Third Party,Petrol,1,1197
3621,White,2017,4490mm,699000.0,1730mm,Maruti,Manual,5.0,Sedan,Delhi,Maruti Ciaz,39000,Comprehensive,Diesel,1,1248
3622,Silver,2013,3595mm,271000.0,1495mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Wagon R,52514,Third Party,Petrol,1,998
3623,Grey,2022,3655 mm,555000.0,1620 mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Wagon R,13001,Comprehensive,Petrol,1,1197
3624,White,2018,4270mm,825000.0,1780mm,Hyundai,Manual,5.0,SUV,Delhi,Hyundai Creta,72000,Comprehensive,Diesel,1,1396
3625,Silver,2017,3998mm,599000.0,1765mm,Ford,Manual,5.0,SUV,Delhi,Ford Ecosport,62000,Comprehensive,Petrol,1,1496
3626,Silver,2017,4369mm,480999.99999999994,1695mm,Toyota,Manual,5.0,Sedan,Delhi,Toyota Etios,34000,Comprehensive,Petrol,1,1496
3627,White,2015,3990mm,385000.0,1680mm,Honda,Manual,5.0,Sedan,Delhi,Honda Amaze,67000,Comprehensive,Petrol,1,1198
3628,White,2019,3971mm,699000.0,1682mm,Volkswagen,Manual,5.0,Hatchback,Delhi,Volkswagen Polo,45000,Comprehensive,Petrol,1,999
3629,White,2013,3995mm,331000.0,1695mm,Maruti,Manual,5.0,Sedan,Delhi,Maruti Swift Dzire,64000,Comprehensive,Petrol,1,1197
3630,Silver,2013,3640mm,178000.0,1595mm,Chevrolet,Manual,5.0,Hatchback,Delhi,Chevrolet Beat,58000,Comprehensive,Petrol,2,1199
3631,White,2017,4270mm,925000.0,1780mm,Hyundai,Automatic,5.0,SUV,Delhi,Hyundai Creta,48000,Comprehensive,Petrol,2,1591
3632,Silver,2013,3775mm,290000.0,1680mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Ritz,70000,Comprehensive,Petrol,1,1197
3633,Black,2017,4490mm,570000.0,1730mm,Maruti,Automatic,5.0,Sedan,Delhi,Maruti Ciaz,59863,Comprehensive,Petrol,2,1373
3634,Silver,2022,3445mm,492000.0,1515mm,Maruti,Manual,4.0,Hatchback,Delhi,Maruti Alto 800,18468,Zero Dep,Cng,1,796
3635,Silver,2018,3954mm,530000.0,1737mm,Ford,Manual,5.0,Hatchback,Delhi,Ford Freestyle,42173,Third Party,Petrol,2,1194
3636,White,2015,3998mm,465000.00000000006,1765mm,Ford,Automatic,5.0,SUV,Delhi,Ford Ecosport,68631,Comprehensive,Petrol,2,1496
3637,Silver,2021,3445,351000.0,1515,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Alto 800,18833,Zero Dep,Petrol,1,796
3638,Silver,2021,3700mm,515000.00000000006,1690,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Ignis,55418,Third Party,Petrol,1,1197
3639,Gray,2013,3599mm,225000.0,1495mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Wagon R,20000,Third Party insurance,Petrol,1,998
3640,Red,2020,3991mm,620000.0,1739,Renault,Manual,7.0,MUV,Delhi,Renault Triber,53400,Zero Dep,Petrol,1,999
3641,Silver,2018,3679mm,349000.0,1579mm,Renault,Manual,5.0,Hatchback,Delhi,Renault KWID,25000,Comprehensive,Petrol,1,999
3642,Silver,2019,4395mm,1385000.0,1818mm,Jeep,Automatic,5.0,SUV,Delhi,Jeep Compass,87576,Comprehensive,Petrol,1,1368
3643,Silver,2014,3610mm,290000.0,1680mm,Honda,Manual,5.0,Hatchback,Delhi,Honda Brio,58000,Comprehensive,Petrol,1,1198
3644,White,2015,3995mm,285000.0,1635mm,Datsun,Manual,7.0,MUV,Delhi,Datsun GO Plus,75000,Comprehensive,Petrol,1,1198
3645,White,2013,4384 mm,330000.0,1699 mm,Volkswagen,Automatic,5.0,Sedan,Delhi,Volkswagen Vento,69000,Comprehensive,Petrol,1,1598
3646,Black,2015,3920mm,549000.0,1726mm,Mahindra,Manual,6.0,SUV,Delhi,Mahindra Thar,20000,Comprehensive,Diesel,1,2498
3647,White,2020,3445,365000.0,1515,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Alto 800,45000,Comprehensive,Petrol,1,796
3648,White,2021,3995mm,650000.0,1695mm,Maruti,Manual,5.0,Sedan,Delhi,Maruti Swift Dzire Tour,20000,Third Party insurance,Cng,1,1197
3649,White,2015,4300mm,449000.0,1785mm,Maruti,Manual,5.0,SUV,Delhi,Maruti SX4 S Cross,70000,Comprehensive,Diesel,1,1248
3650,White,2017,3955mm,599000.0,1694mm,Honda,Automatic,5.0,Hatchback,Delhi,Honda Jazz,72000,Comprehensive,Petrol,1,1199
3651,Grey,2023,4985mm,4645000.0,1926mm,MG,Automatic,6.0,SUV,Delhi,MG Gloster,7800,Comprehensive,Diesel,0,1996
3652,Silver,2020,3765,499000.0,1677,Tata,Manual,5.0,Hatchback,Delhi,Tata Tiago,25000,Comprehensive,Petrol,1,1199
3653,Black,2020,5000mm,8800000.0,1895mm,Lexus,Automatic,5.0,SUV,Delhi,Lexus RX,19000,Comprehensive,Petrol,1,3456
3654,Others,2022,4541mm,1358000.0,1752mm,Skoda,Automatic,5.0,Sedan,Delhi,Skoda Slavia,11332,Zero Dep,Petrol,1,999
3655,Blue,2016,3995mm,560000.0,1745mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Baleno,25456,Comprehensive,Petrol,1,1197
3656,Grey,2013,3655 mm,275000.0,1620 mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Wagon R,65000,Comprehensive,Petrol,2,998
3657,Silver,2017,3955mm,586000.0,1694mm,Honda,Automatic,5.0,Hatchback,Delhi,Honda Jazz,93616,Zero Dep,Petrol,1,1199
3658,Silver,2017,3695mm,463000.0,1655,Maruti,Automatic,5.0,Hatchback,Delhi,Maruti Celerio,74134,Comprehensive,Petrol,1,998
3659,Brown,2018,4315mm,699000.0,1822mm,Renault,Automatic,5.0,SUV,Delhi,Renault Duster,70000,Comprehensive,Petrol,1,1498
3660,Blue,2018,3995mm,593000.0,1745mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Baleno,62411,Zero Dep,Diesel,2,1248
3661,White,2012,4868mm,1050000.0,1854mm,Mercedes-Benz,Automatic,5.0,Sedan,Delhi,Mercedes-Benz E-Class,56000,Third Party insurance,Petrol,2,1796
3662,Silver,2018,3700mm,567000.0,1735mm,Mahindra,Manual,5.0,SUV,Delhi,Mahindra KUV 100 NXT,63661,Third Party,Diesel,2,1198
3663,White,2021,4720mm,1750000.0,1835mm,MG,Automatic,6.0,SUV,Delhi,MG Hector Plus,24000,Comprehensive,Petrol,1,1451
3664,White,2022,4221mm,1650000.0,1760mm,Volkswagen,Manual,5.0,SUV,Delhi,Volkswagen Taigun,14000,Comprehensive,Petrol,1,1498
3665,Others,2017,4585mm,930000.0000000001,1890mm,Mahindra,Manual,7.0,SUV,Delhi,Mahindra XUV500,70000,Third Party insurance,Diesel,1,1997
3666,Silver,2018,3999mm,749000.0,1734mm,Honda,Manual,5.0,SUV,Delhi,Honda WR-V,50000,Comprehensive,Petrol,1,1199
3667,White,2011,4384mm,249000.00000000003,1699mm,Volkswagen,Manual,5.0,Sedan,Delhi,Volkswagen Vento,74000,Comprehensive,Petrol,1,1598
3668,Blue,2018,4788mm,899000.0,1900mm,Tata,Manual,7.0,SUV,Delhi,Tata Hexa,70000,Comprehensive,Diesel,1,2179
3669,Silver,2013,3585mm,225000.0,1595mm,Hyundai,Manual,5.0,Hatchback,Delhi,Hyundai i10,65000,Third Party insurance,Petrol,1,1086
3670,Grey,2015,3995mm,399000.0,1745mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Baleno,40000,Comprehensive,Diesel,1,1248
3671,Others,2010,3495mm,80000.0,1495mm,Chevrolet,Manual,5.0,Hatchback,Delhi,Chevrolet Spark,60000,Third Party insurance,Petrol,3,995
3672,Grey,2010,4420 mm,225000.0,1695 mm,Honda,Automatic,5.0,Sedan,Delhi,Honda City,81000,Comprehensive,Petrol,3,1497
3673,White,2012,3495mm,137000.0,1475mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Alto,80000,Third Party insurance,Petrol,1,796
3674,Silver,2014,3995mm,389000.0,1695mm,Maruti,Manual,5.0,Sedan,Delhi,Maruti Swift Dzire,107539,Comprehensive,Diesel,1,1248
3675,White,2016,3995mm,548000.0,1745mm,Maruti,Manual,5.0,Hatchback,Delhi,Maruti Baleno,52059,Comprehensive,Petrol,1,1197
3676,Gray,2021,4655mm,1695000.0,1835mm,MG,Manual,5.0,SUV,Delhi,MG Hector,70000,Third Party insurance,Petrol,1,1451
3677,Blue,2021,3995mm,874000.0,1775mm,Hyundai,Manual,5.0,Hatchback,Delhi,Hyundai i20,5732,Zero Dep,Petrol,1,1197
